state	NY	40.7642499	-73.9545249
state	CA	36.7014631	-118.7559973
state	TX	31.8160381	-99.5120985
state	AZ	34.395342	-111.7632754
state	SD	44.6471761	-100.3487609
state	ND	47.6201461	-100.5407369
state	CO	38.7251776	-105.6077166
state	MD	39.5162234	-76.9382068
state	MN	45.9896587	-94.6113287
state	WI	44.4308975	-89.6884636
state	NJ	40.0757384	-74.4041621
state	CT	41.6500201	-72.7342162
state	AR	35.2048883	-92.4479107
state	MO	38.7604815	-92.5617874
state	IL	40.0796319	-89.4339808
state	PA	40.9699889	-77.727883
state	KY	37.5726028	-85.155141
state	MT	47.3752671	-109.6387578
state	IA	41.9216734	-93.3122704
state	AL	33.2588817	-86.8295336
state	VA	37.1232245	-78.492772
state	OK	34.9550817	-97.2684062
state	LA	30.8703881	-92.0071259
state	FL	27.7567667	-81.4639834
state	GA	32.3293809	-83.1137365
state	NV	39.5158825	-116.8537226
state	UT	39.4225192	-111.7143583
state	NM	34.5708167	-105.9930069
state	MS	32.9715645	-89.7348496
state	IN	40.3270127	-86.1746932
state	OH	40.2253569	-82.6881394
state	MI	43.6211955	-84.6824345
state	WA	47.60	-122.33
state	Chihuahua	31.7	-106.5
state	DC	38.9	-77.0
state	NE	43.6211955	-84.6824345
state	Sopnora	29.4	-111.7
state	Tamaulipas	24.9	-98.6
state	BajaCalifornia	30.3	-115.0
